id|financing|financ_amount|discounts
52026|||YES
52029|||YES
52039|YES|11.11936713305917|YES
52051|YES|13.409141951334515|
52053|YES|29.251993774080248|YES
52058|||YES
52064|YES|39.71462129944209|
52068|||YES
52071|||YES
52074|YES|38.92507881383477|
52077|||YES
52079|YES|35.847436135076244|
52080|||YES
52081|||YES
52085|||YES
52086|||YES
52092|||YES
52096|||YES
52109|YES|28.46544902929655|
52111|||YES
52113|||YES
52115|||YES
52119|||YES
52121|YES|16.396783056558483|
52125|||YES
52127|||YES
52132|YES|9.205697750657333|
52133|YES|10.293291835566496|YES
52137|YES|34.09509739088198|YES
52141|||YES
52148|||YES
52150|YES|12.85184200074795|YES
52152|||YES
52162|||YES
52170|||YES
52175|YES|34.39980936410693|
52180|||YES
52186|||YES
52191|||YES
52192|||YES
52194|||YES
52195|||YES
52201|||YES
52204|||YES
52205|||YES
52207|YES|6.421102371225983|YES
52216|||YES
52222|||YES
52224|||YES
52226|||YES
52228|||YES
52229|||YES
52230|YES|22.409417065682906|YES
52235|YES|28.701049922628002|
52239|||YES
52242|YES|35.089728910954236|
52244|||YES
52246|||YES
52247|||YES
52248|||YES
52249|||YES
52250|||YES
52253|YES|26.46665036719388|
52266|||YES
52267|||YES
52276|||YES
52280|||YES
52286|YES|18.10201424348464|
52289|YES|27.13149968745708|
52294|||YES
52295|||YES
52301|||YES
52305|||YES
52316|||YES
52319|YES|36.725457036322545|YES
52320|||YES
52321|YES|20.508031437467142|
52322|||YES
52329|||YES
52338|||YES
52341|||YES
52343|||YES
52345|||YES
52351|||YES
52355|YES|18.438232006164924|
52358|YES|24.47285165558648|YES
52361|||YES
52368|YES|37.97385511003841|
52369|||YES
52371|||YES
52377|||YES
52382|YES|5.425324701142165|
52386|||YES
52388|||YES
52393|YES|15.670478099942686|YES
52396|||YES
52403|||YES
52410|YES|15.822033166620724|
52418|YES|7.84511559007648|
52422|YES|7.100303651763215|
52425|||YES
52428|||YES
52429|||YES
52434|||YES
52437|||YES
52447|||YES
52455|||YES
52459|||YES
52460|||YES
52462|||YES
52469|||YES
52471|YES|24.69080057197923|YES
52473|||YES
52478|YES|20.28298893260736|
52487|YES|28.32331095802124|
52495|YES|22.98204727111031|
52497|||YES
52501|||YES
52503|YES|37.593202222875384|
52508|||YES
52514|||YES
52520|||YES
52524|YES|34.05462783099176|
52526|||YES
52534|||YES
52535|||YES
52537|YES|30.348710115265927|
52544|||YES
52557|||YES
52558|||YES
52561|||YES
52565|||YES
52566|YES|5.600796540440512|
52568|||YES
52572|||YES
52575|||YES
52577|||YES
52579|||YES
52582|||YES
52584|YES|37.58949467208958|YES
52588|||YES
52592|YES|6.619372185220348|
52593|||YES
52603|YES|14.722785499874293|YES
52604|||YES
52607|||YES
52608|YES|38.11599559719551|
52610|||YES
52614|||YES
52619|||YES
52620|YES|27.074878900831962|
52623|YES|14.949793466443104|
52625|YES|34.42492646028658|
52626|YES|15.071672645791475|
52627|||YES
52629|||YES
52631|YES|38.29269525211289|
52634|||YES
52642|YES|5.197805231046859|
52643|YES|38.37357436738008|YES
52645|||YES
52646|||YES
52647|||YES
52651|YES|20.60037529632514|
52653|YES|12.311167605087647|
52655|||YES
52658|||YES
52668|||YES
52670|||YES
52674|||YES
52679|||YES
52684|||YES
52685|YES|11.769888626201494|
52689|||YES
52690|YES|10.217503393398172|
52698|||YES
52701|YES|8.944755329986373|
52706|YES|22.305305740608254|
52708|YES|30.829522677137927|
52710|||YES
52715|||YES
52719|||YES
52720|YES|11.312255126673133|
52721|||YES
52725|||YES
52726|||YES
52732|||YES
52739|||YES
52740|||YES
52755|||YES
52756|||YES
52760|||YES
52762|YES|33.85944609489272|
52767|||YES
52787|||YES
52794|YES|5.757349158364568|YES
52802|||YES
52804|YES|24.95975980907528|
52809|YES|26.903877789995327|
52814|||YES
52816|||YES
52817|||YES
52819|YES|16.71519589524984|
52823|||YES
52824|YES|14.597051474973945|
52832|||YES
52850|||YES
52855|||YES
52859|YES|27.35922349674175|
52860|YES|39.95325573618209|
52877|||YES
52880|||YES
52882|||YES
52888|||YES
52892|||YES
52893|||YES
52894|YES|14.091359049087052|
52900|||YES
52904|||YES
52913|YES|15.218761871156616|
52926|||YES
52928|||YES
52931|YES|15.34851921993348|YES
52936|YES|11.751070477913132|
52942|||YES
52946|||YES
52953|||YES
52956|||YES
52963|||YES
52964|||YES
52966|||YES
52967|YES|24.00569112175495|YES
52971|YES|7.9854937410266285|
52980|||YES
52984|||YES
52987|||YES
52995|||YES
52996|||YES
52997|||YES
52999|||YES
53000|YES|6.649423059683151|
53002|||YES
53006|||YES
53007|||YES
53008|||YES
53010|||YES
53011|||YES
53014|||YES
53023|||YES
53029|||YES
53030|||YES
53031|||YES
53032|||YES
53038|||YES
53042|||YES
53043|||YES
53045|||YES
53046|||YES
53047|YES|30.45430570678766|
53052|||YES
53054|||YES
53060|||YES
53062|||YES
53066|||YES
53068|||YES
53070|YES|26.324349291511588|
53073|||YES
53081|||YES
53084|YES|13.973316548797376|YES
53087|||YES
53088|||YES
53093|||YES
53102|||YES
53103|YES|13.505523043910374|YES
53106|YES|21.546659957165904|
53109|YES|10.266554510309867|
53112|||YES
53113|YES|10.078870499860686|
53119|YES|26.30570333087237|
53121|||YES
53128|||YES
53129|||YES
53135|YES|22.619120885415594|
53141|||YES
53144|||YES
53146|||YES
53152|||YES
53157|||YES
53163|||YES
53165|YES|27.28788664468667|YES
53167|||YES
53171|||YES
53174|||YES
53175|YES|8.093758144328351|YES
53177|||YES
53182|||YES
53183|||YES
53185|||YES
53188|||YES
53191|||YES
53193|||YES
53198|||YES
53202|YES|34.028643844592644|
53205|||YES
53215|YES|33.53567547823373|
53224|||YES
53225|||YES
53228|YES|24.750077295882864|
53230|||YES
53231|||YES
53233|||YES
53236|||YES
53237|||YES
53241|||YES
53242|YES|20.494830637703075|
53246|||YES
53253|||YES
53255|||YES
53257|||YES
53263|||YES
53264|||YES
53269|YES|32.27346833207014|
53271|||YES
53277|YES|32.09682394429818|
53304|||YES
53305|YES|8.03927970127707|YES
53308|||YES
53315|||YES
53318|||YES
53324|||YES
53325|||YES
53327|||YES
53347|||YES
53351|||YES
53357|||YES
53367|||YES
53368|||YES
53374|||YES
53378|||YES
53390|||YES
53403|||YES
53404|YES|25.06430850833076|
53413|||YES
53414|YES|21.11619089559666|
53415|||YES
53420|YES|10.769827520285013|YES
53422|YES|27.37290012065485|
53426|||YES
53431|||YES
53438|||YES
53439|||YES
53443|YES|21.980947940058645|
53447|||YES
53455|||YES
53456|||YES
53467|YES|25.556430105060862|
53470|||YES
53473|||YES
53478|YES|18.04437733933073|
53482|||YES
53486|||YES
53497|YES|12.12816128471056|YES
53499|YES|30.369146620596023|
53504|||YES
53505|||YES
53507|||YES
53509|||YES
53511|YES|11.451168901547144|
53525|YES|30.08349221287353|
53526|||YES
53527|YES|13.927785871223161|
53528|||YES
53533|||YES
53534|||YES
53538|||YES
53540|||YES
53542|||YES
53549|YES|21.18760552691993|
53556|||YES
53563|||YES
53566|||YES
53569|||YES
53572|||YES
53574|||YES
53579|YES|9.364147848937746|
53580|||YES
53583|||YES
53584|||YES
53589|||YES
53602|||YES
53611|||YES
53612|YES|24.05508495478193|
53614|||YES
53625|||YES
53626|YES|13.772305443951595|
53631|||YES
53644|||YES
53648|||YES
53656|YES|18.414537552949053|
53672|||YES
53673|||YES
53675|||YES
53676|YES|36.41538718078017|
53679|||YES
53681|||YES
53682|YES|9.441303361982923|
53692|YES|14.178699963243362|
53696|YES|13.772311693323696|
53706|||YES
53717|YES|30.522691453163237|
53727|YES|31.117812200285943|
53739|||YES
53741|||YES
53744|||YES
53755|||YES
53760|YES|21.748874814155773|
53769|||YES
53770|||YES
53771|||YES
53772|||YES
53776|||YES
53779|||YES
53782|||YES
53790|YES|27.861222801493202|
53794|||YES
53797|||YES
53806|||YES
53808|||YES
53809|||YES
53821|||YES
53827|||YES
53828|YES|32.986866057414844|
53830|||YES
53832|||YES
53833|||YES
53835|||YES
53837|||YES
53838|||YES
53850|||YES
53854|YES|22.63458611070993|
53857|YES|20.37044293212135|
53858|YES|34.295527181138766|
53859|||YES
53865|YES|33.643059368325765|
53869|||YES
53873|YES|28.623121290946504|
53882|YES|6.010316413647843|
53891|||YES
53892|||YES
53907|YES|24.05177543185101|
53917|||YES
53918|YES|35.86551701880928|
53921|||YES
53928|||YES
53931|YES|9.273387207185943|
53944|||YES
53950|||YES
53955|||YES
53958|||YES
53963|||YES
53972|||YES
53973|||YES
53979|||YES
53980|||YES
53981|||YES
53990|||YES
53995|||YES
53996|YES|38.224512949898994|
53997|||YES
54002|||YES
54003|YES|6.9732890063746025|YES
54006|||YES
54009|||YES
54014|YES|12.38036880483152|
54024|YES|24.29248267775135|
54031|||YES
54038|||YES
54039|||YES
54041|YES|13.306733967279664|
54042|||YES
54057|||YES
54062|||YES
54063|||YES
54066|||YES
54069|||YES
54076|||YES
54078|YES|36.51963626391715|YES
54082|||YES
54086|YES|15.763131954862027|
54088|||YES
54090|YES|5.055543454475703|YES
54094|||YES
54098|||YES
54099|||YES
54104|YES|34.253308845373866|
54105|||YES
54107|YES|11.118064291430118|
54112|YES|33.77162919677299|
54114|YES|5.5164577596250925|
54118|||YES
54132|||YES
54136|||YES
54138|||YES
54144|YES|27.94043958822975|
54150|||YES
54162|||YES
54167|||YES
54174|||YES
54180|YES|11.569391264312072|
54181|||YES
54185|||YES
54190|||YES
54192|||YES
54194|||YES
54196|YES|10.62522554203944|
54203|||YES
54205|||YES
54211|YES|13.635650319004009|YES
54212|||YES
54218|||YES
54221|||YES
54223|||YES
54225|YES|25.221011415151054|
54229|||YES
54238|||YES
54245|||YES
54250|||YES
54255|||YES
54286|YES|21.784811213779047|YES
54291|||YES
54302|||YES
54306|||YES
54312|YES|18.76869939823854|
54316|||YES
54330|||YES
54332|||YES
54333|||YES
54336|||YES
54337|YES|36.02544181592687|
54338|YES|5.486374910430231|YES
54339|YES|24.390426489593988|
54342|||YES
54350|||YES
54351|||YES
54362|||YES
54370|||YES
54371|||YES
54377|||YES
54379|YES|13.608181178244193|
54382|||YES
54385|||YES
54387|||YES
54396|||YES
54397|YES|14.105444371903065|
54398|||YES
54400|||YES
54408|||YES
54412|||YES
54413|YES|9.943643510454272|
54417|||YES
54419|||YES
54421|||YES
54422|YES|23.018198017095017|
54437|||YES
54442|||YES
54448|YES|30.537954102193154|
54453|||YES
54454|||YES
54455|||YES
54459|||YES
54463|||YES
54466|||YES
54470|||YES
54474|||YES
54479|||YES
54481|||YES
54484|YES|33.021390229778845|
54492|||YES
54495|||YES
54496|||YES
54505|YES|27.79079641425469|
54510|YES|15.973292614894412|
54522|YES|26.14570184215741|
54529|YES|13.57367270395807|
54530|YES|21.6690930484578|
54532|YES|13.042192794299547|
54534|YES|20.35552262359991|
54538|||YES
54539|YES|12.130366997400609|
54544|||YES
54545|YES|8.213281029372808|
54550|YES|30.315540407400388|YES
54557|||YES
54558|||YES
54561|||YES
54564|||YES
54566|||YES
54569|YES|9.625816377491713|
54570|||YES
54576|||YES
54581|||YES
54585|YES|6.584162509082869|
54591|||YES
54595|||YES
54601|||YES
54604|||YES
54606|YES|28.453674120103802|YES
54610|||YES
54612|||YES
54614|||YES
54616|||YES
54619|||YES
54630|||YES
54633|YES|28.391368297987288|
54641|||YES
54645|||YES
54647|||YES
54648|YES|14.987624349560027|YES
54652|||YES
54658|||YES
54665|||YES
54669|||YES
54676|||YES
54677|||YES
54680|||YES
54683|YES|39.75593541570253|YES
54686|||YES
54687|||YES
54695|YES|30.673025089098786|
54696|YES|8.060697728735269|YES
54697|||YES
54707|YES|26.77226078439405|
54708|||YES
54710|||YES
54714|||YES
54718|||YES
54734|||YES
54735|||YES
54736|||YES
54740|||YES
54741|||YES
54743|||YES
54744|YES|19.64432610124971|
54747|||YES
54758|||YES
54759|||YES
54762|||YES
54776|||YES
54779|||YES
54791|||YES
54792|YES|21.827388301266502|
54796|||YES
54799|YES|5.656351916780396|
54801|||YES
54804|YES|18.976847429128387|
54807|YES|14.599054388403218|
54809|||YES
54818|||YES
54826|||YES
54828|||YES
54835|||YES
54844|||YES
54846|YES|37.195111541355416|
54855|||YES
54857|||YES
54861|||YES
54863|||YES
54871|||YES
54884|||YES
54898|||YES
54901|||YES
54902|||YES
54903|||YES
54910|||YES
54916|||YES
54917|||YES
54924|YES|31.856788201258148|
54927|YES|25.519969648888626|
54929|YES|10.461714224120124|YES
54937|||YES
54939|||YES
54941|||YES
54951|||YES
54952|||YES
54954|||YES
54961|||YES
54963|YES|24.985514567313146|
54967|||YES
54976|||YES
54981|||YES
54983|||YES
54998|||YES
55000|||YES
55014|||YES
55017|YES|9.559948583974831|
55018|||YES
55019|||YES
55020|||YES
55022|||YES
55025|||YES
55028|||YES
55035|||YES
55036|||YES
55038|||YES
55039|||YES
55051|||YES
55056|||YES
55059|||YES
55060|||YES
55062|||YES
55064|||YES
55066|||YES
55068|YES|33.66156002511773|YES
55070|YES|36.89334605383776|
55073|||YES
55079|||YES
55081|||YES
55086|||YES
55087|YES|18.757820108518228|YES
55093|||YES
55095|||YES
55107|||YES
55109|||YES
55112|||YES
55115|||YES
55128|YES|37.19841119258471|
55130|||YES
55140|||YES
55142|||YES
55143|||YES
55148|||YES
55160|YES|33.93247435214675|
55168|||YES
55171|||YES
55175|||YES
55176|||YES
55178|YES|37.71370639734406|
55179|||YES
55185|YES|29.60065226706677|
55193|||YES
55203|||YES
55207|YES|39.60396109959875|
55208|||YES
55210|||YES
55215|||YES
55216|||YES
55219|||YES
55221|||YES
55222|YES|33.486417254314965|YES
55230|YES|17.23457056626235|
55233|||YES
55235|||YES
55240|||YES
55246|YES|6.929160558390588|
55248|||YES
55251|||YES
55254|||YES
55273|||YES
55287|YES|26.6431978455098|YES
55294|||YES
55306|YES|17.08145388690386|
55309|||YES
55312|YES|25.53035705218905|YES
55319|YES|12.982314257869922|
55324|YES|29.291889381436572|YES
55326|YES|33.93219207664116|
55327|||YES
55329|||YES
55332|||YES
55339|||YES
55345|||YES
55351|||YES
55352|||YES
55360|||YES
55363|||YES
55375|||YES
55380|||YES
55382|||YES
55383|||YES
55384|||YES
55389|YES|6.6505739416440575|
55392|||YES
55393|||YES
55394|||YES
55395|||YES
55396|||YES
55402|YES|10.220136138190153|
55415|||YES
55420|YES|11.142623920405805|
55421|YES|39.23901341278289|
55424|||YES
55427|||YES
55436|||YES
55437|||YES
55446|||YES
55450|YES|21.822115890923985|YES
55451|||YES
55452|||YES
55456|||YES
55460|||YES
55476|||YES
55477|YES|19.1776946813698|
55479|||YES
55484|||YES
55485|||YES
55486|||YES
55489|||YES
55492|||YES
55508|||YES
55510|||YES
55514|YES|25.406975614433485|
55525|YES|7.433333034568165|
55527|YES|36.878610592717976|
55537|||YES
55549|||YES
55553|YES|22.33860388158844|
55556|||YES
55557|||YES
55559|||YES
55565|YES|23.331368417983107|
55568|||YES
55572|||YES
55576|||YES
55577|||YES
55580|YES|19.15219322033137|
55583|||YES
55589|||YES
55590|YES|24.579938404267143|
55597|||YES
55598|YES|18.038607569575387|YES
55599|||YES
55602|||YES
55603|||YES
55622|YES|13.860255140276124|
55623|||YES
55626|||YES
55629|||YES
55630|||YES
55642|||YES
55644|YES|24.895297176496396|
55647|||YES
55651|||YES
55652|YES|5.660068667472472|YES
55656|||YES
55661|YES|25.26136215059985|
55663|||YES
55669|||YES
55671|||YES
55675|||YES
55682|YES|38.24219634943106|
55688|||YES
55691|YES|18.90877883851012|YES
55693|||YES
55695|||YES
55698|||YES
55701|||YES
55714|||YES
55719|YES|32.44197359609716|YES
55721|||YES
55726|YES|10.518373024134243|
55737|||YES
55742|||YES
55743|||YES
55748|||YES
55750|||YES
55752|||YES
55754|||YES
55761|YES|24.68700481070552|YES
55768|||YES
55769|||YES
55770|||YES
55773|||YES
55781|||YES
55783|||YES
55785|||YES
55788|||YES
55793|YES|35.19577725205856|
55796|||YES
55800|YES|12.191902418726638|
55804|||YES
55807|||YES
55819|||YES
55821|||YES
55822|YES|34.47479687184659|
55829|||YES
55830|YES|19.65282059377976|
55833|YES|14.663522584986119|
55842|||YES
55845|||YES
55850|||YES
55852|YES|15.147425284450787|
55862|YES|14.188885178352894|YES
55863|||YES
55867|YES|30.995628089171802|YES
55871|||YES
55875|YES|27.702115865343533|YES
55880|||YES
55883|||YES
55886|||YES
55887|||YES
55894|||YES
55895|||YES
55897|YES|8.038000618207523|
55899|YES|21.29246943590014|
55906|||YES
55908|||YES
55909|||YES
55910|||YES
55912|YES|30.02463539535077|
55913|YES|25.356960590452903|YES
55914|YES|15.311596453272948|
55916|||YES
55921|||YES
55926|YES|19.97368433083621|YES
55935|||YES
55939|||YES
55942|||YES
55944|||YES
55954|||YES
55957|||YES
55958|||YES
55959|YES|21.335719968620086|
55960|||YES
55962|YES|39.80376366077823|
55972|||YES
55978|||YES
55981|||YES
55982|||YES
55995|YES|24.01587956095241|
56000|||YES
56002|||YES
56010|YES|23.295414610565988|YES
56014|YES|22.706358234134203|
56020|||YES
56022|YES|13.8806299382066|
56023|YES|17.070906278280173|YES
56038|||YES
56039|YES|37.736164364709076|YES
56045|||YES
56046|YES|39.54741989065732|
56051|YES|39.63878222630763|
56053|YES|19.179270292515078|
56062|||YES
56064|YES|34.07065394663422|YES
56067|YES|38.51655676134453|
56077|||YES
56078|||YES
56080|||YES
56085|||YES
56092|||YES
56100|||YES
56103|YES|27.76490077559769|
56106|||YES
56109|YES|13.848582752633009|YES
56112|||YES
56124|||YES
56125|||YES
56126|||YES
56127|||YES
56134|||YES
56145|||YES
56156|YES|29.13610004516874|
56158|||YES
56160|||YES
56164|||YES
56166|||YES
56170|||YES
56180|||YES
56185|||YES
56186|YES|30.597371333532426|YES
56189|YES|11.308467592241989|
56204|||YES
56206|||YES
56207|||YES
56209|||YES
56210|||YES
56211|||YES
56213|||YES
56216|||YES
56219|||YES
56234|||YES
56238|||YES
56247|||YES
56249|||YES
56250|||YES
56252|||YES
56253|||YES
56254|||YES
56255|||YES
56256|||YES
56260|||YES
56262|||YES
56266|||YES
56268|||YES
56273|YES|27.32127435666812|
56277|||YES
56278|||YES
56279|||YES
56280|||YES
56281|||YES
56285|||YES
56289|||YES
56296|YES|5.728479502575952|
56298|||YES
56303|YES|29.530831105306678|
56308|||YES
56320|||YES
56321|YES|28.18390875336957|YES
56324|YES|23.11055853735365|
56325|||YES
56326|||YES
56327|||YES
56328|||YES
56338|||YES
56341|YES|13.750102714807953|YES
56342|||YES
56343|YES|26.48733051594653|YES
56344|YES|11.602115748953068|
56346|||YES
56349|YES|5.377333742394475|
56351|||YES
56353|||YES
56355|YES|24.995721787011647|
56361|||YES
56362|YES|37.057745446723104|YES
56363|||YES
56367|||YES
56374|YES|9.273184039557623|
56376|||YES
56377|||YES
56380|||YES
56383|||YES
56386|||YES
56387|||YES
56397|||YES
56399|||YES
56401|||YES
56403|||YES
56404|||YES
56409|||YES
56410|||YES
56414|||YES
56417|||YES
56423|YES|29.50098067860195|
56429|||YES
56430|||YES
56431|||YES
56437|||YES
56438|YES|24.86089818395929|
56441|||YES
56443|||YES
56454|||YES
56455|YES|14.551792902313185|YES
56457|||YES
56462|||YES
56468|||YES
56472|||YES
56473|||YES
56476|||YES
56477|||YES
56483|||YES
56489|||YES
56497|||YES
56500|||YES
56502|||YES
56504|||YES
56508|||YES
56511|||YES
56514|||YES
56515|||YES
56519|||YES
56520|||YES
56526|||YES
56535|YES|16.058035037570278|
56537|YES|29.74020884950844|
56540|||YES
56541|||YES
56544|||YES
56545|||YES
56555|YES|13.180913427839355|YES
56560|||YES
56568|||YES
56569|||YES
56571|||YES
56572|||YES
56587|||YES
56588|||YES
56590|||YES
56596|||YES
56598|||YES
56602|YES|30.47513001591998|YES
56604|||YES
56606|||YES
56607|||YES
56615|||YES
56618|||YES
56620|||YES
56622|||YES
56630|YES|16.45200447689414|
56639|||YES
56640|||YES
56645|YES|7.743796117601564|
56656|||YES
56659|YES|26.155663211307612|
56665|||YES
56676|||YES
56677|||YES
56682|||YES
56685|YES|36.747971487600175|YES
56686|||YES
56689|YES|30.249336201681533|
56695|YES|21.80782548018579|
56701|||YES
56702|YES|28.596675148147497|
56703|||YES
56706|||YES
56710|YES|16.104995701200146|
56711|YES|7.201072956302145|
56719|||YES
56722|YES|28.611899174185897|
56737|||YES
56741|||YES
56745|||YES
56753|||YES
56755|||YES
56758|YES|25.00746455619401|
56761|||YES
56764|||YES
56769|YES|39.808172951986094|
56772|||YES
56774|||YES
56775|||YES
56777|||YES
56778|YES|7.949755107423898|YES
56782|YES|12.969043603878708|
56793|||YES
56796|YES|31.0555442621622|YES
56802|YES|25.61524252091857|
56803|||YES
56812|||YES
56815|||YES
56825|||YES
56829|||YES
56831|||YES
56840|||YES
56842|||YES
56848|||YES
56849|YES|24.31925227836997|
56851|||YES
56853|||YES
56854|YES|25.59640208653248|
56867|YES|35.470753213707205|YES
56868|||YES
56873|||YES
56895|||YES
56899|||YES
56911|||YES
56928|||YES
56929|||YES
56943|||YES
56944|||YES
56945|||YES
56950|YES|24.441183139367805|
56951|||YES
56952|||YES
56953|YES|26.294717652088252|
56956|||YES
56963|YES|34.395077852037865|
56965|||YES
56970|||YES
56971|||YES
56972|||YES
56974|YES|20.61902799287553|
56976|||YES
56978|||YES
56979|||YES
